post_title,post_name,post_parent,ID,post_excerpt,post_content,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,parent,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_brand,tax:product_gender,tax:product_collection,tax:product_productline,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:aws_url_field,meta:cdn_featured_image,meta:cdn_gallery_urls,meta:cdn_gallery_urls_0_cdn_gallery_link,meta:cdn_gallery_urls_1_cdn_gallery_link,meta:cdn_gallery_urls_2_cdn_gallery_link,meta:cdn_gallery_urls_3_cdn_gallery_link,meta:cdn_gallery_urls_4_cdn_gallery_link,meta:cdn_gallery_urls_5_cdn_gallery_link,meta:cdn_gallery_urls_6_cdn_gallery_link,meta:cdn_gallery_urls_7_cdn_gallery_link,meta:cdn_gallery_urls_8_cdn_gallery_link,meta:cdn_gallery_urls_9_cdn_gallery_link,meta:custom_editor_box,meta:cwg_total_subscribers,meta:fin_sku_field,meta:msrp_field,meta:product_banner,meta:product_style,meta:show_specific_messsage,meta:total_sales,meta:upc_field,meta:wcbvp_variations_data,meta:wcbvp_variations_data_enable,meta:wcbvp_variations_data_override,meta:wcbvp_variations_structure,meta:attribute_pa_color,meta:attribute_pa_size,attribute:pa_bratype,attribute_data:pa_bratype,attribute_default:pa_bratype,attribute:pa_closure,attribute_data:pa_closure,attribute_default:pa_closure,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_countryoforigin,attribute_data:pa_countryoforigin,attribute_default:pa_countryoforigin,attribute:pa_fabric,attribute_data:pa_fabric,attribute_default:pa_fabric,attribute:pa_innerpackqty,attribute_data:pa_innerpackqty,attribute_default:pa_innerpackqty,attribute:pa_neckdesign,attribute_data:pa_neckdesign,attribute_default:pa_neckdesign,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_sleevestyle,attribute_data:pa_sleevestyle,attribute_default:pa_sleevestyle
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 38B, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-38b,1084334,123344,"Size: 38B, Color: White",,publish,,11,"2021-10-10 14:05:29",1,closed,#25949,123456789009876543211234567890098765432112345678900987654321,,,no,no,32,19.1900,,3,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-38B-White._ADD,,,US4422,,0,00042714120704,,,,,White,38B,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 38C, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-38c,1084334,123345,"Size: 38C, Color: White",,publish,,12,"2021-10-10 14:05:29",1,closed,#25950,123456789009876543211234567890098765432112345678900987654321,,,no,no,20,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-38C-White._ADD,,,US4422,,0,00042714120735,,,,,White,38C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 38D, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-38d,1084334,123346,"Size: 38D, Color: White",,publish,,13,"2021-10-10 14:05:29",1,closed,#25951,123456789009876543211234567890098765432112345678900987654321,,,no,no,0,19.1900,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,US4422-38D-White._ADD,,,US4422,,0,00042714120773,,,,,White,38D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 38DD, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-38dd,1084334,123347,"Size: 38DD, Color: White",,publish,,14,"2021-10-10 14:05:29",1,closed,#25952,123456789009876543211234567890098765432112345678900987654321,,,no,no,8,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-38DD-White._ADD,,,US4422,,0,00042714120810,,,,,White,38DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 383D, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-383d,1084334,123348,"Size: 383D, Color: White",,publish,,15,"2021-10-10 14:05:29",1,closed,#25953,123456789009876543211234567890098765432112345678900987654321,,,no,no,0,16.6500,,4.288,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,US4422-383D-White._ADD,,,US4422,,0,00617914661472,,,,,White,383D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 40C, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-40c,1084334,123349,"Size: 40C, Color: White",,publish,,16,"2021-10-10 14:05:29",1,closed,#25954,123456789009876543211234567890098765432112345678900987654321,,,no,no,5,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-40C-White._ADD,,,US4422,,0,00042714120742,,,,,White,40C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 40D, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-40d,1084334,123350,"Size: 40D, Color: White",,publish,,17,"2021-10-10 14:05:30",1,closed,#25955,123456789009876543211234567890098765432112345678900987654321,,,no,no,18,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-40D-White._ADD,,,US4422,,0,00042714120780,,,,,White,40D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 40DD, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-40dd,1084334,123351,"Size: 40DD, Color: White",,publish,,18,"2021-10-10 14:05:30",1,closed,#25956,123456789009876543211234567890098765432112345678900987654321,,,no,no,28,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-40DD-White._ADD,,,US4422,,0,00042714120827,,,,,White,40DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 403D, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-403d,1084334,123352,"Size: 403D, Color: White",,publish,,19,"2021-10-10 14:05:30",1,closed,#25957,123456789009876543211234567890098765432112345678900987654321,,,no,no,0,16.6500,,4.384,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,US4422-403D-White._ADD,,,US4422,,0,00617914661489,,,,,White,403D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 42C, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-42c,1084334,123353,"Size: 42C, Color: White",,publish,,20,"2021-10-10 14:05:30",1,closed,#25958,123456789009876543211234567890098765432112345678900987654321,,,no,no,6,19.1900,,5,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-42C-White._ADD,38,,US4422,,0,00042714165316,,,,,White,42C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 42D, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-42d,1084334,123354,"Size: 42D, Color: White",,publish,,21,"2021-10-10 14:05:30",1,closed,#25959,123456789009876543211234567890098765432112345678900987654321,,,no,no,42,19.1900,,5,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-42D-White._ADD,,,US4422,,0,00042714165446,,,,,White,42D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 42DD, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-42dd,1084334,123355,"Size: 42DD, Color: White",,publish,,22,"2021-10-10 14:05:30",1,closed,#25960,123456789009876543211234567890098765432112345678900987654321,,,no,no,0,19.1900,,5,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,US4422-42DD-White._ADD,,,US4422,,0,00042714165484,,,,,White,42DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 423D, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-423d,1084334,123356,"Size: 423D, Color: White",,publish,,23,"2021-10-10 14:05:30",1,closed,#25961,123456789009876543211234567890098765432112345678900987654321,,,no,no,0,16.6500,,5,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,US4422-423D-White._ADD,,,US4422,,0,00617914661496,,,,,White,423D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 44C, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-44c,1084334,123357,"Size: 44C, Color: White",,publish,,24,"2021-10-10 14:05:30",1,closed,#25962,123456789009876543211234567890098765432112345678900987654321,,,no,no,21,19.1900,,5,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-44C-White._ADD,,,US4422,,0,00042714165323,,,,,White,44C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 44D, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-44d,1084334,123358,"Size: 44D, Color: White",,publish,,25,"2021-10-10 14:05:30",1,closed,#25963,123456789009876543211234567890098765432112345678900987654321,,,no,no,2,19.1900,,5,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-44D-White._ADD,,,US4422,,0,00042714165453,,,,,White,44D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 44DD, White",playtex-womens-secrets-beautiful-lift-underwire-bra-white-44dd,1084334,123359,"Size: 44DD, Color: White",,publish,,26,"2021-10-10 14:05:30",1,closed,#25964,123456789009876543211234567890098765432112345678900987654321,,,no,no,37,19.1900,,5,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_White_sw.jpg ! alt :  ! title : Playtex_US4422_White_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-44DD-White._ADD,,,US4422,,0,00042714165491,,,,,White,44DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 34C, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-34c,1084334,123360,"Size: 34C, Color: Black",,publish,,27,"2021-10-10 14:05:31",1,closed,#25966,123456789009876543211234567890098765432112345678900987654321,,,no,no,0,19.1900,,4,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,US4422-34C-Black._ADD,38,,US4422,,0,00617914669676,,,,,Black,34C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 34D, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-34d,1084334,123361,"Size: 34D, Color: Black",,publish,,28,"2021-10-10 14:05:31",1,closed,#25967,123456789009876543211234567890098765432112345678900987654321,,,no,no,19,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-34D-Black._ADD,38,,US4422,,0,00617914669720,,,,,Black,34D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 36C, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-36c,1084334,123362,"Size: 36C, Color: Black",,publish,,29,"2021-10-10 14:05:31",1,closed,#25968,123456789009876543211234567890098765432112345678900987654321,,,no,no,51,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-36C-Black._ADD,38,,US4422,,0,00617914669683,,,,,Black,36C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 36D, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-36d,1084334,123363,"Size: 36D, Color: Black",,publish,,30,"2021-10-10 14:05:31",1,closed,#25969,123456789009876543211234567890098765432112345678900987654321,,,no,no,3,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-36D-Black._ADD,,,US4422,,0,00617914669737,,,,,Black,36D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 36DD, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-36dd,1084334,123364,"Size: 36DD, Color: Black",,publish,,31,"2021-10-10 14:05:31",1,closed,#25970,123456789009876543211234567890098765432112345678900987654321,,,no,no,32,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-36DD-Black._ADD,,,US4422,,0,00617914669775,,,,,Black,36DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 38C, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-38c,1084334,123365,"Size: 38C, Color: Black",,publish,,32,"2021-10-10 14:05:31",1,closed,#25971,123456789009876543211234567890098765432112345678900987654321,,,no,no,32,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-38C-Black._ADD,,,US4422,,0,00617914669690,,,,,Black,38C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 38D, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-38d,1084334,123366,"Size: 38D, Color: Black",,publish,,33,"2021-10-10 14:05:31",1,closed,#25972,123456789009876543211234567890098765432112345678900987654321,,,no,no,38,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-38D-Black._ADD,,,US4422,,0,00617914669744,,,,,Black,38D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 38DD, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-38dd,1084334,123367,"Size: 38DD, Color: Black",,publish,,34,"2021-10-10 14:05:31",1,closed,#25973,123456789009876543211234567890098765432112345678900987654321,,,no,no,19,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-38DD-Black._ADD,38,,US4422,,0,00617914669782,,,,,Black,38DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 40C, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-40c,1084334,123368,"Size: 40C, Color: Black",,publish,,35,"2021-10-10 14:05:31",1,closed,#25974,123456789009876543211234567890098765432112345678900987654321,,,no,no,30,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-40C-Black._ADD,38,,US4422,,0,00617914669706,,,,,Black,40C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 40D, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-40d,1084334,123369,"Size: 40D, Color: Black",,publish,,36,"2021-10-10 14:05:31",1,closed,#25975,123456789009876543211234567890098765432112345678900987654321,,,no,no,27,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-40D-Black._ADD,38,,US4422,,0,00617914669751,,,,,Black,40D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 40DD, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-40dd,1084334,123370,"Size: 40DD, Color: Black",,publish,,37,"2021-10-10 14:05:32",1,closed,#25976,123456789009876543211234567890098765432112345678900987654321,,,no,no,36,19.1900,,4,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-40DD-Black._ADD,30,,US4422,,0,00617914669799,,,,,Black,40DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 42C, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-42c-2,1084334,123371,"Size: 42C, Color: Black",,publish,,38,"2021-10-10 14:05:32",1,closed,#25977,123456789009876543211234567890098765432112345678900987654321,,,no,no,29,19.1900,,5,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-42C-Black._ADD,30,,US4422,,0,00617914669713,,,,,Black,42C,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 42D, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-42d,1084334,123372,"Size: 42D, Color: Black",,publish,,39,"2021-10-10 14:05:32",1,closed,#25978,123456789009876543211234567890098765432112345678900987654321,,,no,no,3,19.1900,,5,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-42D-Black._ADD,30,,US4422,,0,00617914669768,,,,,Black,42D,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 42DD, Black",playtex-womens-secrets-beautiful-lift-underwire-bra-black-42dd,1084334,123373,"Size: 42DD, Color: Black",,publish,,40,"2021-10-10 14:05:32",1,closed,#25979,123456789009876543211234567890098765432112345678900987654321,,,no,no,17,19.1900,,5,,,,parent,instock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Black_sw.jpg ! alt :  ! title : Playtex_US4422_Black_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US4422-42DD-Black._ADD,30,,US4422,,0,00617914669805,,,,,Black,42DD,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Playtex Womens Secrets Beautiful Lift Underwire Bra - 38D, Warm Steel",playtex-womens-secrets-beautiful-lift-underwire-bra-warm-steel-38d,1084334,123374,"Size: 38D, Color: Warm Steel",,publish,,41,"2021-10-10 14:05:32",1,closed,#25980,123456789009876543211234567890098765432112345678900987654321,,,no,no,0,18.8800,,0.22,,,,parent,outofstock,no,no,,yes,taxable,,,,,,,'-1,'-1,,,"https://appareldirectdistributor.com/wp-content/uploads/2021/11/Playtex_US4422_Warm_Steel_sw.jpg ! alt :  ! title : Playtex_US4422_Warm_Steel_sw ! desc :  ! caption : ",,https://appareldirectdistributor.com/product/aws-test-product/,,,,,,,,,,,,,,,,,outofstock,,,,,,,,,,,,,,,,,,,"US4422-38D-Warm Steel._ADD",38,,US4422,,0,00617914641917,,,,,"Warm Steel",38D,,,,,,,,,,,,,,,,,,,,,,,,,,,
